latitude,longitude,geo_id
28.7575,-81.3211,9449
30.3657,-81.6801,9450
34.0686,-84.2719,9451
37.7809,-122.231,9452
42.3938,-83.0885,9453
34.1323,-118.267,9454
36.7568,-119.771,9455
42.1016,-86.4549,9456
34.0901,-84.5787,9457
42.1584,-70.7306,9458
29.2028,-81.088,9459
27.636,-81.5166,9460
44.9603,-93.0583,9461
36.5661,-94.1541,9462
43.0714,-87.9267,9463
39.6873,-83.9437,9464
41.6004,-87.0834,9465
39.7784,-104.838,9466
27.8008,-97.6802,9467
42.2265,-121.767,9468
39.8974,-86.1935,9469
40.7834,-111.948,9470
39.0941,-84.3859,9471
40.3334,-79.8451,9472
45.7481,-122.909,9473
41.2766,-72.9532,9474
47.8508,-121.989,9475
40.3546,-76.4247,9476
41.9026,-87.7312,9477
35.6768,-101.399,9478
42.3294,-71.0891,9479
40.0552,-76.2998,9480
41.6579,-83.6676,9481
40.6949,-73.9819,9482
42.8984,-78.818,9483
44.0095,-88.5386,9484
39.3004,-76.6266,9485
41.4349,-82.1509,9486
47.613,-122.319,9487
41.3816,-82.2431,9488
41.3448,-82.0988,9489
40.4186,-79.6224,9490
39.8101,-84.8876,9491
40.212,-85.3679,9492
41.0751,-85.1299,9493
38.9181,-77.032,9494
40.7153,-111.876,9495
45.2983,-93.4107,9496
38.3306,-82.9518,9497
41.7274,-87.605,9498
43.056,-83.7048,9499
41.6965,-79.9012,9500
41.0823,-80.6698,9501
41.8615,-87.6614,9502
33.4531,-94.1067,9503
42.2931,-74.5592,9504
40.5244,-80.1901,9505
43.6017,-116.213,9506
44.2835,-121.17,9507
45.5005,-122.575,9508
61.3612,-149.553,9509
37.4671,-105.869,9510
34.4986,-93.0585,9511
39.2898,-76.6098,9512
38.638,-90.2439,9513
36.0931,-86.6375,9514
34.7341,-80.6897,9515
40.7994,-74.0195,9516
43.4274,-83.9254,9517
34.0628,-118.282,9518
31.0875,-97.6566,9519
43.6894,-123.08,9520
32.9503,-79.6983,9521
39.8476,-86.1373,9522
41.7868,-70.6468,9523
42.4613,-73.2509,9524
29.4127,-98.4228,9525
41.0279,-85.133,9526
38.9494,-76.995,9527
41.1163,-73.4164,9528
28.9005,-81.2637,9529
41.8098,-87.6087,9530
39.7752,-85.9863,9531
35.4698,-85.7401,9532
34.9886,-85.2011,9533
39.9585,-75.0939,9534
40.0881,-86.0777,9535
40.0383,-76.3025,9536
41.8184,-87.6338,9537
31.422,-100.48,9538
45.5704,-93.2319,9539
27.3589,-82.5406,9540
61.8465,-161.986,9541
37.5986,-77.3542,9542
34.0371,-118.093,9543
41.9195,-87.7684,9544
39.9156,-82.8609,9545
41.787,-72.6865,9546
44.9703,-93.0244,9547
29.0147,-80.939,9548
29.8877,-93.9602,9549
41.6406,-87.4357,9550
42.4947,-70.9575,9551
37.8248,-122.272,9552
41.4644,-81.5744,9553
40.4042,-104.695,9554
39.9075,-83.8079,9555
41.5242,-81.6155,9556
29.4008,-98.5206,9557
42.6484,-71.3196,9558
39.7932,-86.2132,9559
39.6328,-86.1594,9560
36.0849,-86.7034,9561
47.6556,-117.412,9562
40.8566,-73.6302,9563
36.7125,-108.201,9564
37.5051,-119.995,9565
41.4565,-82.1702,9566
40.7467,-73.8611,9567
32.072,-81.1003,9568
36.8099,-108.063,9569
38.6812,-90.2389,9570
40.5797,-111.885,9571
45.5265,-122.587,9572
44.4809,-73.2017,9573
35.5728,-77.2791,9574
32.4627,-84.9454,9575
47.4936,-122.084,9576
37.7701,-122.482,9577
40.7567,-73.8134,9578
33.9687,-83.3139,9579
33.8021,-117.223,9580
29.7179,-81.6513,9581
29.2596,-81.0257,9582
35.1654,-90.0172,9583
43.0447,-83.7135,9584
35.0209,-90.0572,9585
39.1407,-84.5807,9586
41.5527,-88.0613,9587
34.1933,-118.626,9588
40.3099,-110.011,9589
43.2296,-77.3063,9590
42.299,-83.2634,9591
42.1138,-71.011,9592
41.2355,-75.9598,9593
38.0204,-122.621,9594
41.5288,-74.4188,9595
40.0553,-76.2944,9596
39.1682,-84.5513,9597
42.2915,-85.7259,9598
30.0658,-90.5037,9599
39.2094,-76.8864,9600
47.1139,-122.457,9601
42.1737,-75.1239,9602
41.2358,-73.035,9603
27.9773,-82.7815,9604
30.004,-90.2565,9605
29.6061,-90.8737,9606
37.7948,-82.8305,9607
37.973,-80.1196,9608
46.2208,-119.101,9609
41.7518,-72.6977,9610
36.1574,-80.3177,9611
41.6639,-83.5198,9612
45.6813,-122.568,9613
39.0842,-76.9363,9614
40.9889,-75.1701,9615
40.5702,-124.139,9616
40.7452,-74.2445,9617
40.7095,-99.1106,9618
35.1893,-111.649,9619
38.2559,-85.7353,9620
40.7432,-74.2082,9621
42.2087,-83.6794,9622
35.571,-82.5185,9623
39.4856,-79.0486,9624
41.5864,-84.6066,9625
37.8542,-97.5122,9626
26.0417,-80.1501,9627
42.5071,-92.3413,9628
45.7583,-108.611,9629
30.1721,-82.6583,9630
40.4175,-79.9695,9631
35.199,-89.7255,9632
37.1612,-83.6425,9633
33.2598,-111.761,9634
41.5506,-87.2422,9635
38.657,-90.2247,9636
33.3266,-111.771,9637
39.2069,-76.8687,9638
42.3411,-122.865,9639
39.207,-76.9048,9640
42.7835,-76.5589,9641
29.9782,-90.0373,9642
39.9282,-82.8937,9643
41.4971,-81.6633,9644
39.9707,-75.1526,9645
41.6372,-87.4545,9646
30.5896,-96.3156,9647
45.2009,-122.834,9648
40.691,-111.898,9649
36.0887,-80.3543,9650
39.7521,-86.1213,9651
39.9715,-74.6728,9652
41.2248,-73.1908,9653
43.7413,-116.953,9654
40.3881,-86.9144,9655
38.9054,-119.752,9656
26.0195,-80.2643,9657
41.0523,-111.953,9658
38.5815,-90.2491,9659
33.4016,-94.1103,9660
45.3599,-84.9706,9661
41.7453,-87.626,9662
38.9701,-92.3527,9663
41.1653,-81.477,9664
21.1807,-157.087,9665
40.5969,-74.0787,9666
29.94,-93.9198,9667
39.8018,-89.6507,9668
41.0263,-73.7713,9669
39.3062,-76.6025,9670
41.6498,-91.516,9671
43.0361,-87.9477,9672
41.2562,-80.8619,9673
35.7405,-81.3376,9674
40.0966,-85.6705,9675
38.9614,-92.3275,9676
38.852,-104.729,9677
41.1582,-81.2576,9678
40.6802,-73.966,9679
39.098,-104.753,9680
39.8104,-86.1449,9681
36.0829,-80.2097,9682
40.109,-75.1647,9683
40.2597,-76.8575,9684
43.6049,-116.364,9685
28.8972,-82.0952,9686
26.6439,-81.8705,9687
33.9309,-84.9836,9688
41.2253,-80.5006,9689
32.5206,-84.9643,9690
39.791,-86.0886,9691
45.5754,-94.1703,9692
46.8829,-102.791,9693
44.9506,-89.6222,9694
28.5462,-81.6184,9695
34.8164,-85.2603,9696
37.973,-84.4679,9697
40.8357,-81.3193,9698
27.6952,-97.336,9699
45.6373,-122.63,9700
34.5986,-92.9992,9701
19.5884,-155.127,9702
39.1075,-76.7205,9703
35.4025,-97.4978,9704
40.7649,-73.9726,9705
28.0708,-80.6196,9706
40.1264,-88.2521,9707
39.2048,-84.3934,9708
38.6345,-90.0435,9709
42.6577,-111.583,9710
48.0868,-113.991,9711
58.3743,-134.58,9712
36.168,-95.9377,9713
41.468,-81.6147,9714
48.8325,-122.333,9715
41.4719,-81.6215,9716
40.7399,-73.9727,9717
40.7519,-111.9,9718
35.0719,-106.533,9719
39.2122,-84.595,9720
45.5332,-122.707,9721
43.1342,-77.6827,9722
32.3094,-106.796,9723
36.0949,-95.9156,9724
34.5039,-82.7017,9725
39.3129,-76.6515,9726
40.6975,-111.949,9727
42.7936,-83.2198,9728
28.662,-81.3936,9729
33.778,-84.3382,9730
41.0376,-85.1094,9731
40.0505,-75.1554,9732
42.6063,-87.8304,9733
30.7028,-90.2267,9734
32.6135,-85.295,9735
40.0258,-79.5893,9736
40.8125,-91.1198,9737
46.2961,-119.274,9738
37.1687,-83.7647,9739
30.0133,-90.1874,9740
43.3716,-89.7707,9741
39.5342,-119.802,9742
39.4838,-77.3455,9743
24.5611,-81.7733,9744
32.3038,-106.762,9745
43.5708,-96.7937,9746
33.4447,-82.0101,9747
38.5919,-121.54,9748
30.1936,-82.6888,9749
42.1026,-80.096,9750
47.6879,-117.374,9751
34.0623,-118.021,9752
41.888,-71.3643,9753
34.7475,-80.373,9754
37.1815,-84.4433,9755
43.0187,-88.0808,9756
39.0319,-87.3674,9757
46.8149,-95.8441,9758
27.3554,-80.4052,9759
33.6264,-112.013,9760
42.5146,-83.1386,9761
35.9669,-83.9017,9762
40.5991,-75.3783,9763
32.821,-97.3379,9764
37.7405,-84.2752,9765
32.4824,-84.9771,9766
40.2348,-74.7803,9767
32.4461,-93.7697,9768
42.3228,-76.0581,9769
41.4038,-80.3851,9770
27.7828,-97.3959,9771
35.5701,-82.5813,9772
37.3002,-121.88,9773
41.5232,-81.6424,9774
41.5867,-81.55,9775
26.8391,-80.1298,9776
40.6093,-80.2234,9777
29.595,-90.7305,9778
26.6631,-81.8407,9779
41.676,-87.6253,9780
47.5318,-121.993,9781
41.2351,-77.0228,9782
37.4075,-94.7026,9783
39.937,-82.981,9784
40.546,-74.2035,9785
29.5075,-98.38,9786
35.9994,-106.037,9787
61.3293,-149.568,9788
40.2843,-111.689,9789
35.6233,-97.4881,9790
40.6209,-111.896,9791
42.3407,-71.0777,9792
42.6383,-73.7628,9793
42.3694,-83.1541,9794
39.4963,-121.554,9795
40.6959,-111.835,9796
38.9141,-75.4322,9797
33.8881,-118.125,9798
38.2365,-85.7506,9799
44.2509,-72.7609,9800
40.832,-95.7563,9801
43.6539,-116.277,9802
32.0652,-81.3608,9803
41.9908,-71.1941,9804
42.8437,-83.1407,9805
41.5879,-87.3616,9806
36.0881,-80.2234,9807
31.0938,-97.339,9808
26.9099,-82.0708,9809
39.8232,-86.2144,9810
39.3164,-76.6098,9811
37.2021,-93.3028,9812
33.223,-96.9366,9813
29.6806,-98.071,9814
39.7446,-75.5634,9815
45.0096,-93.2994,9816
43.0948,-75.2479,9817
42.984,-71.4769,9818
39.1836,-96.5717,9819
31.1259,-92.0544,9820
35.2542,-80.72,9821
39.7988,-85.9887,9822
47.2663,-122.478,9823
41.8609,-87.7055,9824
38.8408,-104.833,9825
45.5235,-122.463,9826
37.7561,-84.3008,9827
41.4648,-81.7414,9828
46.311,-122.82,9829
32.5239,-92.648,9830
40.1121,-75.3291,9831
43.0514,-87.9479,9832
40.3526,-79.842,9833
39.8226,-86.0136,9834
39.7671,-84.2109,9835
32.4714,-92.0985,9836
40.4555,-87.9023,9837
34.1942,-83.117,9838
40.4998,-111.403,9839
47.1237,-122.557,9840
26.6067,-81.6534,9841
42.9988,-85.6054,9842
40.7949,-111.919,9843
43.0153,-76.1411,9844
42.2715,-84.45,9845
42.338,-71.0551,9846
29.9688,-90.0919,9847
36.8458,-87.4706,9848
41.5652,-71.0314,9849
41.4043,-82.0065,9850
44.4453,-88.0524,9851
45.0076,-93.0201,9852
38.7414,-85.8099,9853
39.7599,-86.1117,9854
44.9556,-93.1462,9855
44.2356,-88.4123,9856
29.6313,-98.4929,9857
40.0381,-86.8714,9858
45.5185,-122.589,9859
47.5252,-92.238,9860
43.8431,-91.2425,9861
33.5974,-101.809,9862
40.7524,-73.9929,9863
42.3494,-83.1378,9864
46.2696,-122.907,9865
31.1249,-97.7018,9866
38.3566,-81.6146,9867
43.0541,-87.9265,9868
38.8936,-92.3418,9869
39.9672,-75.1983,9870
47.337,-122.219,9871
43.0402,-87.9244,9872
39.7656,-75.5115,9873
42.5501,-94.6829,9874
30.8547,-83.2637,9875
45.5315,-122.655,9876
42.0835,-76.8053,9877
42.4617,-83.104,9878
32.5303,-92.0766,9879
42.861,-78.8116,9880
39.9566,-82.9145,9881
40.6568,-112.019,9882
46.6478,-120.474,9883
29.5342,-90.6754,9884
36.0926,-95.9194,9885
36.1913,-95.9714,9886
33.2909,-83.9471,9887
38.8935,-76.9247,9888
40.7975,-124.166,9889
46.089,-122.936,9890
29.5043,-98.318,9891
37.5185,-77.3634,9892
41.7126,-74.9539,9893
43.0319,-89.4606,9894
36.1149,-115.11,9895
41.0876,-80.664,9896
32.8622,-83.6938,9897
38.8477,-77.0053,9898
39.7354,-86.2417,9899
41.6348,-83.5894,9900
33.7598,-84.6622,9901
41.5036,-81.6213,9902
40.1437,-84.227,9903
38.3614,-75.5926,9904
39.1206,-84.5764,9905
38.6837,-90.329,9906
41.0716,-81.5751,9907
40.4159,-79.9881,9908
44.166,-90.5141,9909
29.8593,-91.6391,9910
40.5739,-83.1432,9911
39.975,-82.8778,9912
40.0365,-75.0345,9913
36.884,-89.5457,9914
43.9079,-69.8367,9915
41.5449,-87.4221,9916
32.3474,-93.7772,9917
40.8057,-73.9372,9918
43.2371,-86.2429,9919
36.1591,-115.117,9920
36.1574,-115.119,9921
41.4643,-81.5773,9922
34.5561,-92.559,9923
43.0368,-89.4178,9924
58.512,-152.474,9925
40.0876,-84.633,9926
41.5393,-111.817,9927
40.7104,-74.0796,9928
30.0038,-95.4429,9929
41.1857,-81.5084,9930
36.1856,-80.2777,9931
35.7117,-80.3395,9932
41.5955,-87.1858,9933
61.2108,-149.804,9934
32.7218,-96.864,9935
39.8294,-86.0629,9936
37.0454,-89.4746,9937
33.8581,-98.5635,9938
42.8965,-78.8925,9939
30.2577,-91.0993,9940
41.1055,-81.5187,9941
35.1004,-106.608,9942
43.226,-71.5552,9943
30.4381,-87.2625,9944
41.5464,-81.6027,9945
40.3414,-75.916,9946
29.9308,-90.0731,9947
39.0068,-94.5704,9948
37.7724,-122.227,9949
41.5139,-81.6396,9950
41.8786,-88.18,9951
32.2059,-99.2095,9952
41.3457,-83.1054,9953
34.507,-96.9687,9954
40.5911,-80.2233,9955
26.4566,-80.0783,9956
35.1532,-101.876,9957
39.2956,-76.6636,9958
29.2677,-99.2734,9959
34.0231,-118.19,9960
38.2039,-84.8445,9961
32.8805,-79.9861,9962
34.0397,-83.2086,9963
47.6141,-122.321,9964
43.1567,-77.609,9965
38.7798,-112.048,9966
34.6755,-85.2305,9967
40.7242,-73.4377,9968
38.6711,-90.2183,9969
41.8192,-71.4353,9970
41.2571,-95.8589,9971
29.8967,-90.0618,9972
33.481,-112.165,9973
39.7752,-121.617,9974
40.6515,-73.963,9975
46.6567,-120.73,9976
41.3134,-74.1429,9977
39.9395,-91.41,9978
45.9087,-91.3475,9979
29.943,-90.0826,9980
41.1575,-73.8694,9981
40.1149,-111.639,9982
39.7523,-121.6,9983
43.1587,-76.3327,9984
40.441,-81.6972,9985
19.6845,-155.072,9986
46.8765,-113.888,9987
41.4842,-81.7751,9988
41.328,-74.3589,9989
40.4084,-79.9446,9990
40.9001,-74.0433,9991
32.7242,-97.0865,9992
29.9959,-95.1873,9993
40.819,-73.9465,9994
39.823,-84.2025,9995
30.3946,-88.9212,9996
44.8098,-68.772,9997
38.2235,-80.0945,9998
35.29,-81.4807,9999
38.8767,-104.847,10000
40.381,-79.0745,10001
39.7721,-86.0974,10002
33.7259,-84.3842,10003
42.4719,-114.126,10004
38.74,-90.2771,10005
36.7358,-119.718,10006
45.0152,-93.3028,10007
30.5883,-87.0354,10008
30.8914,-90.713,10009
40.8103,-96.6541,10010
46.7275,-122.964,10011
35.0501,-89.8667,10012
47.6293,-94.1325,10013
42.3363,-78.4044,10014
40.1445,-84.2397,10015
30.1771,-85.7865,10016
38.8512,-91.9427,10017
33.972,-84.3575,10018
40.3515,-79.8554,10019
43.6356,-88.7261,10020
43.6963,-84.7577,10021
30.2677,-97.7379,10022
37.0904,-109.963,10023
32.6493,-97.3642,10024
40.7106,-89.6104,10025
45.9526,-122.711,10026
32.7231,-97.3017,10027
39.1623,-84.4658,10028
37.0748,-94.5007,10029
27.443,-82.5508,10030
39.7806,-89.6264,10031
37.2827,-120.482,10032
43.0249,-78.0041,10033
39.8083,-86.1781,10034
42.2671,-85.5685,10035
39.1551,-75.5273,10036
37.764,-122.174,10037
44.9157,-122.989,10038
33.8935,-80.3325,10039
38.975,-92.309,10040
47.3111,-122.268,10041
39.1632,-75.5304,10042
44.8036,-68.766,10043
42.1266,-75.9674,10044
31.5945,-97.1106,10045
39.1298,-83.0056,10046
47.4822,-122.295,10047
40.0613,-75.0689,10048
44.1848,-88.4865,10049
42.6431,-83.112,10050
39.2045,-84.3196,10051
39.1817,-84.4219,10052
42.2801,-89.1022,10053
39.4076,-92.4871,10054
36.1141,-95.8921,10055
41.783,-72.6906,10056
42.9489,-85.6773,10057
41.6261,-87.701,10058
41.6316,-87.6517,10059
33.5292,-86.7774,10060
39.3171,-76.6688,10061
42.2943,-71.8064,10062
33.9386,-116.873,10063
43.1719,-77.5841,10064
30.3905,-81.647,10065
38.273,-77.5563,10066
29.9278,-90.0151,10067
32.0616,-81.0947,10068
40.7005,-74.0893,10069
32.8035,-96.8136,10070
44.0838,-87.6726,10071
34.267,-85.2063,10072
31.5947,-106.208,10073
40.6362,-74.0124,10074
41.9337,-74.0018,10075
33.9305,-84.0414,10076
41.7891,-72.6792,10077
42.6907,-84.605,10078
42.6993,-83.3065,10079
40.7288,-74.0576,10080
41.5029,-81.6966,10081
42.2352,-123.271,10082
26.7221,-80.0674,10083
39.1071,-84.5645,10084
42.2491,-71.0049,10085
47.1746,-122.304,10086
36.1861,-115.145,10087
42.1899,-72.623,10088
47.5742,-90.8351,10089
39.7473,-75.5681,10090
43.1196,-88.0258,10091
40.8958,-74.0433,10092
41.2781,-95.9371,10093
37.1546,-83.7781,10094
31.0798,-97.6986,10095
33.3765,-86.9757,10096
40.7904,-81.416,10097
44.9405,-93.1117,10098
41.8002,-70.5356,10099
64.8238,-147.919,10100
32.4482,-84.9518,10101
36.7853,-76.3951,10102
29.5352,-98.3314,10103
48.156,-103.627,10104
40.6098,-75.5352,10105
44.2753,-121.199,10106
29.6016,-90.7412,10107
29.8806,-90.0479,10108
40.6953,-73.9742,10109
33.8622,-83.9741,10110
42.0893,-86.4379,10111
38.3426,-121.585,10112
43.1144,-89.3283,10113
30.0522,-90.5457,10114
28.0471,-82.4089,10115
41.8234,-71.4153,10116
38.2841,-85.8284,10117
41.4242,-97.3533,10118
34.6378,-98.4574,10119
40.8914,-75.4508,10120
42.7464,-93.2062,10121
30.6266,-87.376,10122
29.8953,-90.0118,10123
41.948,-87.6592,10124
29.6271,-81.6954,10125
47.2814,-122.516,10126
36.2556,-115.083,10127
38.7987,-90.2459,10128
41.8326,-73.9335,10129
42.2633,-88.852,10130
40.6123,-75.3692,10131
29.8451,-90.1083,10132
38.8522,-78.1469,10133
36.7495,-119.772,10134
34.7409,-97.2286,10135
42.2474,-71.7946,10136
42.304,-71.0785,10137
36.8182,-76.3259,10138
41.8812,-87.9783,10139
36.1586,-115.179,10140
43.8202,-91.3091,10141
36.3917,-82.0823,10142
28.479,-81.3966,10143
35.7234,-78.5341,10144
45.5048,-122.654,10145
40.6999,-74.0887,10146
34.8391,-85.0214,10147
39.3924,-84.5529,10148
39.9491,-82.8918,10149
35.9792,-83.9621,10150
30.0553,-90.637,10151
28.4258,-81.3593,10152
28.1427,-81.4921,10153
31.1787,-81.4891,10154
34.8435,-118.872,10155
35.5359,-98.6569,10156
42.257,-83.7301,10157
32.4807,-80.9804,10158
28.1507,-81.4535,10159
38.245,-85.7991,10160
37.6812,-113.161,10161
33.5579,-101.927,10162
41.4477,-82.7144,10163
37.3816,-79.1659,10164
42.3349,-71.0932,10165
41.6761,-83.5554,10166
41.572,-87.2042,10167
44.475,-73.2125,10168
27.6711,-80.4081,10169
40.9112,-74.1862,10170
29.84,-90.9489,10171
43.1652,-77.6432,10172
39.1121,-84.5877,10173
43.1225,-89.3128,10174
38.6928,-90.2509,10175
41.0575,-81.5327,10176
35.2713,-101.831,10177
45.6308,-122.628,10178
34.7609,-77.4697,10179
42.4772,-72.6098,10180
41.4468,-81.6185,10181
39.1017,-84.5844,10182
35.2768,-80.7912,10183
43.4513,-71.662,10184
39.7443,-75.5608,10185
31.7719,-106.439,10186
27.7971,-97.4446,10187
39.8626,-75.3445,10188
43.1273,-75.4864,10189
47.9632,-122.208,10190
39.8309,-104.978,10191
44.0143,-92.4329,10192
32.7522,-96.7589,10193
36.7936,-76.3666,10194
37.6863,-122.094,10195
34.1829,-118.536,10196
36.8773,-76.2364,10197
39.8174,-75.4594,10198
40.0746,-75.1763,10199
26.1956,-80.2547,10200
37.7096,-122.135,10201
35.746,-82.0531,10202
39.8628,-75.3447,10203
40.4849,-79.9682,10204
42.6345,-82.9534,10205
40.6954,-89.5998,10206
41.7871,-87.6331,10207
29.9189,-90.0449,10208
46.5762,-120.516,10209
40.7436,-73.6115,10210
41.6643,-83.5502,10211
32.6843,-103.134,10212
40.8074,-81.3648,10213
33.9628,-117.253,10214
39.4602,-82.232,10215
40.9564,-73.8951,10216
35.8611,-84.3333,10217
41.6396,-86.2391,10218
46.216,-119.179,10219
41.1716,-73.2057,10220
36.1429,-86.8746,10221
43.0586,-76.1992,10222
41.1487,-104.829,10223
30.4986,-92.4107,10224
41.727,-87.641,10225
39.7715,-84.2534,10226
41.4507,-82.1637,10227
37.6563,-122.097,10228
40.615,-74.1563,10229
39.9754,-82.8741,10230
44.3806,-69.8213,10231
41.7654,-87.6414,10232
35.111,-89.9683,10233
38.5348,-89.1298,10234
41.7293,-111.833,10235
35.5562,-77.407,10236
30.6235,-96.3846,10237
34.425,-117.325,10238
40.3335,-75.9262,10239
33.9558,-83.3494,10240
35.6129,-77.3886,10241
36.1779,-86.7674,10242
36.9797,-76.4294,10243
47.7115,-117.419,10244
40.6966,-73.7912,10245
41.1085,-74.0517,10246
39.2886,-76.6097,10247
29.8488,-91.613,10248
27.8518,-97.6062,10249
40.038,-76.2929,10250
28.676,-81.5006,10251
40.6288,-74.1604,10252
40.9405,-74.1463,10253
42.4,-83.1714,10254
47.6009,-122.331,10255
40.7063,-73.7928,10256
40.4237,-79.9662,10257
47.6257,-122.351,10258
26.7043,-80.0332,10259
40.612,-74.0709,10260
36.1658,-115.245,10261
41.8968,-87.8629,10262
34.9929,-81.2556,10263
39.7565,-84.1383,10264
42.7523,-83.5413,10265
40.7714,-73.99,10266
41.0663,-81.5557,10267
40.7258,-73.9118,10268
39.9914,-75.159,10269
41.0573,-85.1025,10270
29.3663,-98.6101,10271
25.9856,-80.2026,10272
39.3492,-76.6101,10273
38.3647,-81.6548,10274
40.0187,-75.1383,10275
30.011,-90.2551,10276
36.7439,-108.203,10277
19.7297,-155.09,10278
35.3837,-77.9681,10279
40.168,-78.1797,10280
42.8551,-73.9009,10281
41.7832,-87.6489,10282
40.6792,-73.928,10283
41.4524,-82.7183,10284
33.4715,-112.185,10285
38.7637,-104.744,10286
33.2289,-97.1331,10287
44.5605,-123.292,10288
36.0691,-86.6839,10289
41.6763,-83.5395,10290
37.8494,-76.7181,10291
30.2033,-81.7509,10292
36.3918,-97.8566,10293
41.604,-93.659,10294
42.1474,-72.5948,10295
35.9947,-86.4799,10296
43.5475,-71.4072,10297
43.0352,-76.1618,10298
39.9102,-83.8015,10299
43.4341,-83.9599,10300
44.2212,-89.764,10301
34.9236,-95.7703,10302
43.5815,-70.844,10303
37.1807,-93.2269,10304
41.686,-86.2637,10305
38.9797,-76.4986,10306
39.9979,-75.1295,10307
40.208,-74.76,10308
39.3643,-74.4143,10309
40.0728,-74.7207,10310
36.0928,-86.6303,10311
19.6944,-155.061,10312
45.1088,-95.0514,10313
42.9641,-71.4335,10314
40.8263,-96.6923,10315
30.5278,-92.0891,10316
33.4713,-82.0829,10317
39.7981,-86.0644,10318
32.3058,-85.0245,10319
19.6875,-155.452,10320
35.612,-88.8171,10321
41.7468,-72.6871,10322
40.9309,-74.1699,10323
38.7535,-90.2455,10324
39.301,-76.581,10325
38.0776,-85.8766,10326
61.6809,-163.184,10327
30.4382,-97.6376,10328
27.7263,-97.4592,10329
38.9156,-94.4926,10330
29.9981,-82.5874,10331
39.9864,-82.9801,10332
41.8181,-87.7019,10333
41.7204,-74.3908,10334
41.0724,-81.5408,10335
40.3755,-80.6514,10336
39.9566,-75.2419,10337
40.8367,-81.7644,10338
40.3313,-79.6013,10339
39.311,-76.5915,10340
42.3034,-71.076,10341
34.162,-97.1334,10342
33.164,-87.5075,10343
44.6198,-123.752,10344
42.8192,-72.5019,10345
42.7332,-73.7034,10346
39.3884,-79.8528,10347
40.8105,-73.9286,10348
43.5572,-73.4072,10349
39.8403,-88.9548,10350
34.7522,-92.3682,10351
38.7721,-82.8702,10352
40.6135,-75.47,10353
29.9,-90.0863,10354
39.2312,-84.537,10355
40.0409,-75.0618,10356
35.0735,-78.886,10357
38.912,-90.1898,10358
30.3163,-98.1335,10359
33.4571,-82.0199,10360
41.332,-72.9327,10361
35.3991,-97.4946,10362
43.0206,-87.9701,10363
32.4639,-84.8957,10364
30.4974,-87.2559,10365
38.6587,-90.2006,10366
41.6078,-72.9236,10367
38.3992,-81.746,10368
38.9464,-82.7695,10369
34.0709,-112.126,10370
30.6973,-88.222,10371
30.4701,-95.6777,10372
38.643,-90.2178,10373
28.3568,-80.7319,10374
41.7224,-87.5733,10375
39.316,-84.3679,10376
39.7476,-75.3105,10377
37.3923,-122.091,10378
38.732,-83.8366,10379
36.4297,-97.8727,10380
38.4086,-86.112,10381
41.5577,-88.0675,10382
39.7839,-84.2613,10383
26.044,-80.3129,10384
40.6931,-73.6837,10385
39.8553,-84.3328,10386
42.1583,-88.1347,10387
43.8198,-70.4303,10388
38.9354,-94.3785,10389
39.7053,-84.1422,10390
39.3974,-84.5547,10391
44.5757,-123.262,10392
39.1495,-84.4987,10393
40.6885,-80.2573,10394
33.3579,-82.0675,10395
29.6713,-95.471,10396
40.7574,-73.3691,10397
41.811,-87.7436,10398
61.4509,-149.368,10399
30.0416,-97.331,10400
42.5265,-90.6929,10401
43.4901,-70.4434,10402
41.4632,-82.1773,10403
44.8419,-88.6419,10404
39.993,-75.1545,10405
42.1915,-121.728,10406
29.5894,-90.6936,10407
40.5763,-73.9998,10408
40.4457,-82.2602,10409
42.1166,-72.6189,10410
27.7434,-97.3957,10411
47.7169,-117.406,10412
33.988,-83.4772,10413
39.3192,-76.5515,10414
34.0345,-83.2595,10415
25.4817,-80.4876,10416
36.4047,-77.7206,10417
47.67,-117.215,10418
34.6444,-97.1595,10419
38.6915,-90.2363,10420
40.8514,-73.906,10421
32.7031,-85.2941,10422
33.8745,-118.377,10423
40.9274,-76.0427,10424
35.9975,-78.8981,10425
31.5088,-82.8499,10426
30.0979,-84.3192,10427
42.0524,-88.2675,10428
32.874,-97.2868,10429
43.8744,-73.1065,10430
39.7976,-84.1927,10431
45.5836,-122.37,10432
30.0249,-89.9802,10433
39.3287,-76.5645,10434
41.604,-87.5219,10435
34.5086,-93.0372,10436
39.9659,-75.2279,10437
31.2139,-81.4659,10438
39.5476,-119.799,10439
35.1549,-106.59,10440
35.1301,-106.647,10441
40.6681,-73.7955,10442
41.3543,-72.9417,10443
36.1511,-86.8575,10444
38.7377,-86.4938,10445
40.7219,-74.0054,10446
44.8749,-69.4209,10447
43.013,-76.1588,10448
29.4708,-98.5818,10449
45.4758,-122.808,10450
42.9202,-85.7132,10451
37.7123,-97.2704,10452
41.477,-80.7342,10453
29.2077,-82.1872,10454
29.6516,-82.3267,10455
35.6634,-81.3312,10456
66.8986,-162.598,10457
40.8639,-74.1291,10458
36.8271,-76.2588,10459
27.4326,-80.4469,10460
30.3466,-97.7005,10461
42.7501,-87.808,10462
30.0342,-90.2361,10463
42.4499,-73.2511,10464
35.0659,-98.2554,10465
42.1148,-72.5537,10466
35.6522,-77.3705,10467
41.9425,-70.5816,10468
42.0066,-87.6678,10469
37.0922,-84.6295,10470
41.4964,-74.0191,10471
40.6413,-73.9964,10472
39.6181,-105.132,10473
