date_id,date,month,year,quarter,weekday
1266,2017-03-29,2017-03,2017,2017-Q1,Wednesday
1267,2017-03-30,2017-03,2017,2017-Q1,Thursday
1268,2017-03-31,2017-03,2017,2017-Q1,Friday
1269,2017-04-01,2017-04,2017,2017-Q2,Saturday
1270,2017-04-02,2017-04,2017,2017-Q2,Sunday
1271,2017-04-03,2017-04,2017,2017-Q2,Monday
1272,2017-04-04,2017-04,2017,2017-Q2,Tuesday
1273,2017-04-05,2017-04,2017,2017-Q2,Wednesday
1274,2017-04-06,2017-04,2017,2017-Q2,Thursday
1275,2017-04-07,2017-04,2017,2017-Q2,Friday
1276,2017-04-08,2017-04,2017,2017-Q2,Saturday
1277,2017-04-09,2017-04,2017,2017-Q2,Sunday
1278,2017-04-10,2017-04,2017,2017-Q2,Monday
1279,2017-04-11,2017-04,2017,2017-Q2,Tuesday
1280,2017-04-12,2017-04,2017,2017-Q2,Wednesday
1281,2017-04-13,2017-04,2017,2017-Q2,Thursday
1282,2017-04-14,2017-04,2017,2017-Q2,Friday
1283,2017-04-15,2017-04,2017,2017-Q2,Saturday
1284,2017-04-16,2017-04,2017,2017-Q2,Sunday
1285,2017-04-17,2017-04,2017,2017-Q2,Monday
1286,2017-04-18,2017-04,2017,2017-Q2,Tuesday
1287,2017-04-19,2017-04,2017,2017-Q2,Wednesday
1288,2017-04-20,2017-04,2017,2017-Q2,Thursday
1289,2017-04-21,2017-04,2017,2017-Q2,Friday
1290,2017-04-22,2017-04,2017,2017-Q2,Saturday
1291,2017-04-23,2017-04,2017,2017-Q2,Sunday
1292,2017-04-24,2017-04,2017,2017-Q2,Monday
1293,2017-04-25,2017-04,2017,2017-Q2,Tuesday
1294,2017-04-26,2017-04,2017,2017-Q2,Wednesday
1295,2017-04-27,2017-04,2017,2017-Q2,Thursday
1296,2017-04-28,2017-04,2017,2017-Q2,Friday
1297,2017-04-29,2017-04,2017,2017-Q2,Saturday
1298,2017-04-30,2017-04,2017,2017-Q2,Sunday
1299,2017-05-01,2017-05,2017,2017-Q2,Monday
1300,2017-05-02,2017-05,2017,2017-Q2,Tuesday
1301,2017-05-03,2017-05,2017,2017-Q2,Wednesday
1302,2017-05-04,2017-05,2017,2017-Q2,Thursday
1303,2017-05-05,2017-05,2017,2017-Q2,Friday
1304,2017-05-06,2017-05,2017,2017-Q2,Saturday
1305,2017-05-07,2017-05,2017,2017-Q2,Sunday
1306,2017-05-08,2017-05,2017,2017-Q2,Monday
1307,2017-05-09,2017-05,2017,2017-Q2,Tuesday
1308,2017-05-10,2017-05,2017,2017-Q2,Wednesday
1309,2017-05-11,2017-05,2017,2017-Q2,Thursday
1310,2017-05-12,2017-05,2017,2017-Q2,Friday
1311,2017-05-13,2017-05,2017,2017-Q2,Saturday
1312,2017-05-14,2017-05,2017,2017-Q2,Sunday
1313,2017-05-15,2017-05,2017,2017-Q2,Monday
1314,2017-05-16,2017-05,2017,2017-Q2,Tuesday
1315,2017-05-17,2017-05,2017,2017-Q2,Wednesday
1316,2017-05-18,2017-05,2017,2017-Q2,Thursday
1317,2017-05-19,2017-05,2017,2017-Q2,Friday
1318,2017-05-20,2017-05,2017,2017-Q2,Saturday
1319,2017-05-21,2017-05,2017,2017-Q2,Sunday
1320,2017-05-22,2017-05,2017,2017-Q2,Monday
1321,2017-05-23,2017-05,2017,2017-Q2,Tuesday
1322,2017-05-24,2017-05,2017,2017-Q2,Wednesday
1323,2017-05-25,2017-05,2017,2017-Q2,Thursday
1324,2017-05-26,2017-05,2017,2017-Q2,Friday
1325,2017-05-27,2017-05,2017,2017-Q2,Saturday
1326,2017-05-28,2017-05,2017,2017-Q2,Sunday
1327,2017-05-29,2017-05,2017,2017-Q2,Monday
1328,2017-05-30,2017-05,2017,2017-Q2,Tuesday
1329,2017-05-31,2017-05,2017,2017-Q2,Wednesday
1330,2017-06-01,2017-06,2017,2017-Q2,Thursday
1331,2017-06-02,2017-06,2017,2017-Q2,Friday
1332,2017-06-03,2017-06,2017,2017-Q2,Saturday
1333,2017-06-04,2017-06,2017,2017-Q2,Sunday
1334,2017-06-05,2017-06,2017,2017-Q2,Monday
1335,2017-06-06,2017-06,2017,2017-Q2,Tuesday
1336,2017-06-07,2017-06,2017,2017-Q2,Wednesday
1337,2017-06-08,2017-06,2017,2017-Q2,Thursday
1338,2017-06-09,2017-06,2017,2017-Q2,Friday
1339,2017-06-10,2017-06,2017,2017-Q2,Saturday
1340,2017-06-11,2017-06,2017,2017-Q2,Sunday
1341,2017-06-12,2017-06,2017,2017-Q2,Monday
1342,2017-06-13,2017-06,2017,2017-Q2,Tuesday
1343,2017-06-14,2017-06,2017,2017-Q2,Wednesday
1344,2017-06-15,2017-06,2017,2017-Q2,Thursday
1345,2017-06-16,2017-06,2017,2017-Q2,Friday
1346,2017-06-17,2017-06,2017,2017-Q2,Saturday
1347,2017-06-18,2017-06,2017,2017-Q2,Sunday
1348,2017-06-19,2017-06,2017,2017-Q2,Monday
1349,2017-06-20,2017-06,2017,2017-Q2,Tuesday
1350,2017-06-21,2017-06,2017,2017-Q2,Wednesday
1351,2017-06-22,2017-06,2017,2017-Q2,Thursday
1352,2017-06-23,2017-06,2017,2017-Q2,Friday
1353,2017-06-24,2017-06,2017,2017-Q2,Saturday
1354,2017-06-25,2017-06,2017,2017-Q2,Sunday
1355,2017-06-26,2017-06,2017,2017-Q2,Monday
1356,2017-06-27,2017-06,2017,2017-Q2,Tuesday
1357,2017-06-28,2017-06,2017,2017-Q2,Wednesday
1358,2017-06-29,2017-06,2017,2017-Q2,Thursday
1359,2017-06-30,2017-06,2017,2017-Q2,Friday
1360,2017-07-01,2017-07,2017,2017-Q3,Saturday
1361,2017-07-02,2017-07,2017,2017-Q3,Sunday
1362,2017-07-03,2017-07,2017,2017-Q3,Monday
1363,2017-07-04,2017-07,2017,2017-Q3,Tuesday
1364,2017-07-05,2017-07,2017,2017-Q3,Wednesday
1365,2017-07-06,2017-07,2017,2017-Q3,Thursday
1366,2017-07-07,2017-07,2017,2017-Q3,Friday
1367,2017-07-08,2017-07,2017,2017-Q3,Saturday
1368,2017-07-09,2017-07,2017,2017-Q3,Sunday
1369,2017-07-10,2017-07,2017,2017-Q3,Monday
1370,2017-07-11,2017-07,2017,2017-Q3,Tuesday
1371,2017-07-12,2017-07,2017,2017-Q3,Wednesday
1372,2017-07-13,2017-07,2017,2017-Q3,Thursday
1373,2017-07-14,2017-07,2017,2017-Q3,Friday
1374,2017-07-15,2017-07,2017,2017-Q3,Saturday
1375,2017-07-16,2017-07,2017,2017-Q3,Sunday
1376,2017-07-17,2017-07,2017,2017-Q3,Monday
1377,2017-07-18,2017-07,2017,2017-Q3,Tuesday
1378,2017-07-19,2017-07,2017,2017-Q3,Wednesday
1379,2017-07-20,2017-07,2017,2017-Q3,Thursday
1380,2017-07-21,2017-07,2017,2017-Q3,Friday
1381,2017-07-22,2017-07,2017,2017-Q3,Saturday
1382,2017-07-23,2017-07,2017,2017-Q3,Sunday
1383,2017-07-24,2017-07,2017,2017-Q3,Monday
1384,2017-07-25,2017-07,2017,2017-Q3,Tuesday
1385,2017-07-26,2017-07,2017,2017-Q3,Wednesday
1386,2017-07-27,2017-07,2017,2017-Q3,Thursday
1387,2017-07-28,2017-07,2017,2017-Q3,Friday
1388,2017-07-29,2017-07,2017,2017-Q3,Saturday
1389,2017-07-30,2017-07,2017,2017-Q3,Sunday
1390,2017-07-31,2017-07,2017,2017-Q3,Monday
1391,2017-08-01,2017-08,2017,2017-Q3,Tuesday
1392,2017-08-02,2017-08,2017,2017-Q3,Wednesday
1393,2017-08-03,2017-08,2017,2017-Q3,Thursday
1394,2017-08-04,2017-08,2017,2017-Q3,Friday
1395,2017-08-05,2017-08,2017,2017-Q3,Saturday
1396,2017-08-06,2017-08,2017,2017-Q3,Sunday
1397,2017-08-07,2017-08,2017,2017-Q3,Monday
1398,2017-08-08,2017-08,2017,2017-Q3,Tuesday
1399,2017-08-09,2017-08,2017,2017-Q3,Wednesday
1400,2017-08-10,2017-08,2017,2017-Q3,Thursday
1401,2017-08-11,2017-08,2017,2017-Q3,Friday
1402,2017-08-12,2017-08,2017,2017-Q3,Saturday
1403,2017-08-13,2017-08,2017,2017-Q3,Sunday
1404,2017-08-14,2017-08,2017,2017-Q3,Monday
1405,2017-08-15,2017-08,2017,2017-Q3,Tuesday
1406,2017-08-16,2017-08,2017,2017-Q3,Wednesday
1407,2017-08-17,2017-08,2017,2017-Q3,Thursday
1408,2017-08-18,2017-08,2017,2017-Q3,Friday
1409,2017-08-19,2017-08,2017,2017-Q3,Saturday
1410,2017-08-20,2017-08,2017,2017-Q3,Sunday
1411,2017-08-21,2017-08,2017,2017-Q3,Monday
1412,2017-08-22,2017-08,2017,2017-Q3,Tuesday
1413,2017-08-23,2017-08,2017,2017-Q3,Wednesday
1414,2017-08-24,2017-08,2017,2017-Q3,Thursday
1415,2017-08-25,2017-08,2017,2017-Q3,Friday
1416,2017-08-26,2017-08,2017,2017-Q3,Saturday
1417,2017-08-27,2017-08,2017,2017-Q3,Sunday
1418,2017-08-28,2017-08,2017,2017-Q3,Monday
1419,2017-08-29,2017-08,2017,2017-Q3,Tuesday
1420,2017-08-30,2017-08,2017,2017-Q3,Wednesday
1421,2017-08-31,2017-08,2017,2017-Q3,Thursday
1422,2017-09-01,2017-09,2017,2017-Q3,Friday
1423,2017-09-02,2017-09,2017,2017-Q3,Saturday
1424,2017-09-03,2017-09,2017,2017-Q3,Sunday
1425,2017-09-04,2017-09,2017,2017-Q3,Monday
1426,2017-09-05,2017-09,2017,2017-Q3,Tuesday
1427,2017-09-06,2017-09,2017,2017-Q3,Wednesday
1428,2017-09-07,2017-09,2017,2017-Q3,Thursday
1429,2017-09-08,2017-09,2017,2017-Q3,Friday
1430,2017-09-09,2017-09,2017,2017-Q3,Saturday
1431,2017-09-10,2017-09,2017,2017-Q3,Sunday
1432,2017-09-11,2017-09,2017,2017-Q3,Monday
1433,2017-09-12,2017-09,2017,2017-Q3,Tuesday
1434,2017-09-13,2017-09,2017,2017-Q3,Wednesday
1435,2017-09-14,2017-09,2017,2017-Q3,Thursday
1436,2017-09-15,2017-09,2017,2017-Q3,Friday
1437,2017-09-16,2017-09,2017,2017-Q3,Saturday
1438,2017-09-17,2017-09,2017,2017-Q3,Sunday
1439,2017-09-18,2017-09,2017,2017-Q3,Monday
1440,2017-09-19,2017-09,2017,2017-Q3,Tuesday
1441,2017-09-20,2017-09,2017,2017-Q3,Wednesday
1442,2017-09-21,2017-09,2017,2017-Q3,Thursday
1443,2017-09-22,2017-09,2017,2017-Q3,Friday
1444,2017-09-23,2017-09,2017,2017-Q3,Saturday
1445,2017-09-24,2017-09,2017,2017-Q3,Sunday
1446,2017-09-25,2017-09,2017,2017-Q3,Monday
1447,2017-09-26,2017-09,2017,2017-Q3,Tuesday
1448,2017-09-27,2017-09,2017,2017-Q3,Wednesday
1449,2017-09-28,2017-09,2017,2017-Q3,Thursday
1450,2017-09-29,2017-09,2017,2017-Q3,Friday
1451,2017-09-30,2017-09,2017,2017-Q3,Saturday
1452,2017-10-01,2017-10,2017,2017-Q4,Sunday
1453,2017-10-02,2017-10,2017,2017-Q4,Monday
1454,2017-10-03,2017-10,2017,2017-Q4,Tuesday
1455,2017-10-04,2017-10,2017,2017-Q4,Wednesday
1456,2017-10-05,2017-10,2017,2017-Q4,Thursday
1457,2017-10-06,2017-10,2017,2017-Q4,Friday
1458,2017-10-07,2017-10,2017,2017-Q4,Saturday
1459,2017-10-08,2017-10,2017,2017-Q4,Sunday
1460,2017-10-09,2017-10,2017,2017-Q4,Monday
1461,2017-10-10,2017-10,2017,2017-Q4,Tuesday
1462,2017-10-11,2017-10,2017,2017-Q4,Wednesday
1463,2017-10-12,2017-10,2017,2017-Q4,Thursday
1464,2017-10-13,2017-10,2017,2017-Q4,Friday
1465,2017-10-14,2017-10,2017,2017-Q4,Saturday
1466,2017-10-15,2017-10,2017,2017-Q4,Sunday
1467,2017-10-16,2017-10,2017,2017-Q4,Monday
1468,2017-10-17,2017-10,2017,2017-Q4,Tuesday
1469,2017-10-18,2017-10,2017,2017-Q4,Wednesday
1470,2017-10-19,2017-10,2017,2017-Q4,Thursday
1471,2017-10-20,2017-10,2017,2017-Q4,Friday
1472,2017-10-21,2017-10,2017,2017-Q4,Saturday
1473,2017-10-22,2017-10,2017,2017-Q4,Sunday
1474,2017-10-23,2017-10,2017,2017-Q4,Monday
1475,2017-10-24,2017-10,2017,2017-Q4,Tuesday
1476,2017-10-25,2017-10,2017,2017-Q4,Wednesday
1477,2017-10-26,2017-10,2017,2017-Q4,Thursday
1478,2017-10-27,2017-10,2017,2017-Q4,Friday
1479,2017-10-28,2017-10,2017,2017-Q4,Saturday
1480,2017-10-29,2017-10,2017,2017-Q4,Sunday
1481,2017-10-30,2017-10,2017,2017-Q4,Monday
1482,2017-10-31,2017-10,2017,2017-Q4,Tuesday
1483,2017-11-01,2017-11,2017,2017-Q4,Wednesday
1484,2017-11-02,2017-11,2017,2017-Q4,Thursday
1485,2017-11-03,2017-11,2017,2017-Q4,Friday
1486,2017-11-04,2017-11,2017,2017-Q4,Saturday
1487,2017-11-05,2017-11,2017,2017-Q4,Sunday
1488,2017-11-06,2017-11,2017,2017-Q4,Monday
1489,2017-11-07,2017-11,2017,2017-Q4,Tuesday
1490,2017-11-08,2017-11,2017,2017-Q4,Wednesday
1491,2017-11-09,2017-11,2017,2017-Q4,Thursday
1492,2017-11-10,2017-11,2017,2017-Q4,Friday
1493,2017-11-11,2017-11,2017,2017-Q4,Saturday
1494,2017-11-12,2017-11,2017,2017-Q4,Sunday
1495,2017-11-13,2017-11,2017,2017-Q4,Monday
1496,2017-11-14,2017-11,2017,2017-Q4,Tuesday
1497,2017-11-15,2017-11,2017,2017-Q4,Wednesday
1498,2017-11-16,2017-11,2017,2017-Q4,Thursday
1499,2017-11-17,2017-11,2017,2017-Q4,Friday
1500,2017-11-18,2017-11,2017,2017-Q4,Saturday
1501,2017-11-19,2017-11,2017,2017-Q4,Sunday
1502,2017-11-20,2017-11,2017,2017-Q4,Monday
1503,2017-11-21,2017-11,2017,2017-Q4,Tuesday
1504,2017-11-22,2017-11,2017,2017-Q4,Wednesday
1505,2017-11-23,2017-11,2017,2017-Q4,Thursday
1506,2017-11-24,2017-11,2017,2017-Q4,Friday
1507,2017-11-25,2017-11,2017,2017-Q4,Saturday
1508,2017-11-26,2017-11,2017,2017-Q4,Sunday
1509,2017-11-27,2017-11,2017,2017-Q4,Monday
1510,2017-11-28,2017-11,2017,2017-Q4,Tuesday
1511,2017-11-29,2017-11,2017,2017-Q4,Wednesday
1512,2017-11-30,2017-11,2017,2017-Q4,Thursday
1513,2017-12-01,2017-12,2017,2017-Q4,Friday
1514,2017-12-02,2017-12,2017,2017-Q4,Saturday
1515,2017-12-03,2017-12,2017,2017-Q4,Sunday
1516,2017-12-04,2017-12,2017,2017-Q4,Monday
1517,2017-12-05,2017-12,2017,2017-Q4,Tuesday
1518,2017-12-06,2017-12,2017,2017-Q4,Wednesday
1519,2017-12-07,2017-12,2017,2017-Q4,Thursday
1520,2017-12-08,2017-12,2017,2017-Q4,Friday
1521,2017-12-09,2017-12,2017,2017-Q4,Saturday
1522,2017-12-10,2017-12,2017,2017-Q4,Sunday
1523,2017-12-11,2017-12,2017,2017-Q4,Monday
1524,2017-12-12,2017-12,2017,2017-Q4,Tuesday
1525,2017-12-13,2017-12,2017,2017-Q4,Wednesday
1526,2017-12-14,2017-12,2017,2017-Q4,Thursday
1527,2017-12-15,2017-12,2017,2017-Q4,Friday
1528,2017-12-16,2017-12,2017,2017-Q4,Saturday
1529,2017-12-17,2017-12,2017,2017-Q4,Sunday
1530,2017-12-18,2017-12,2017,2017-Q4,Monday
1531,2017-12-19,2017-12,2017,2017-Q4,Tuesday
1532,2017-12-20,2017-12,2017,2017-Q4,Wednesday
1533,2017-12-21,2017-12,2017,2017-Q4,Thursday
1534,2017-12-22,2017-12,2017,2017-Q4,Friday
1535,2017-12-23,2017-12,2017,2017-Q4,Saturday
1536,2017-12-24,2017-12,2017,2017-Q4,Sunday
1537,2017-12-25,2017-12,2017,2017-Q4,Monday
1538,2017-12-26,2017-12,2017,2017-Q4,Tuesday
1539,2017-12-27,2017-12,2017,2017-Q4,Wednesday
1540,2017-12-28,2017-12,2017,2017-Q4,Thursday
1541,2017-12-29,2017-12,2017,2017-Q4,Friday
1542,2017-12-30,2017-12,2017,2017-Q4,Saturday
1543,2017-12-31,2017-12,2017,2017-Q4,Sunday
1544,2018-01-01,2018-01,2018,2018-Q1,Monday
1545,2018-01-02,2018-01,2018,2018-Q1,Tuesday
1546,2018-01-03,2018-01,2018,2018-Q1,Wednesday
1547,2018-01-04,2018-01,2018,2018-Q1,Thursday
1548,2018-01-05,2018-01,2018,2018-Q1,Friday
1549,2018-01-06,2018-01,2018,2018-Q1,Saturday
1550,2018-01-07,2018-01,2018,2018-Q1,Sunday
1551,2018-01-08,2018-01,2018,2018-Q1,Monday
1552,2018-01-09,2018-01,2018,2018-Q1,Tuesday
1553,2018-01-10,2018-01,2018,2018-Q1,Wednesday
1554,2018-01-11,2018-01,2018,2018-Q1,Thursday
1555,2018-01-12,2018-01,2018,2018-Q1,Friday
1556,2018-01-13,2018-01,2018,2018-Q1,Saturday
1557,2018-01-14,2018-01,2018,2018-Q1,Sunday
1558,2018-01-15,2018-01,2018,2018-Q1,Monday
1559,2018-01-16,2018-01,2018,2018-Q1,Tuesday
1560,2018-01-17,2018-01,2018,2018-Q1,Wednesday
1561,2018-01-18,2018-01,2018,2018-Q1,Thursday
1562,2018-01-19,2018-01,2018,2018-Q1,Friday
1563,2018-01-20,2018-01,2018,2018-Q1,Saturday
1564,2018-01-21,2018-01,2018,2018-Q1,Sunday
1565,2018-01-22,2018-01,2018,2018-Q1,Monday
1566,2018-01-23,2018-01,2018,2018-Q1,Tuesday
1567,2018-01-24,2018-01,2018,2018-Q1,Wednesday
1568,2018-01-25,2018-01,2018,2018-Q1,Thursday
1569,2018-01-26,2018-01,2018,2018-Q1,Friday
1570,2018-01-27,2018-01,2018,2018-Q1,Saturday
1571,2018-01-28,2018-01,2018,2018-Q1,Sunday
1572,2018-01-29,2018-01,2018,2018-Q1,Monday
1573,2018-01-30,2018-01,2018,2018-Q1,Tuesday
1574,2018-01-31,2018-01,2018,2018-Q1,Wednesday
1575,2018-02-01,2018-02,2018,2018-Q1,Thursday
1576,2018-02-02,2018-02,2018,2018-Q1,Friday
1577,2018-02-03,2018-02,2018,2018-Q1,Saturday
1578,2018-02-04,2018-02,2018,2018-Q1,Sunday
1579,2018-02-05,2018-02,2018,2018-Q1,Monday
1580,2018-02-06,2018-02,2018,2018-Q1,Tuesday
1581,2018-02-07,2018-02,2018,2018-Q1,Wednesday
1582,2018-02-08,2018-02,2018,2018-Q1,Thursday
1583,2018-02-09,2018-02,2018,2018-Q1,Friday
1584,2018-02-10,2018-02,2018,2018-Q1,Saturday
1585,2018-02-11,2018-02,2018,2018-Q1,Sunday
1586,2018-02-12,2018-02,2018,2018-Q1,Monday
1587,2018-02-13,2018-02,2018,2018-Q1,Tuesday
1588,2018-02-14,2018-02,2018,2018-Q1,Wednesday
1589,2018-02-15,2018-02,2018,2018-Q1,Thursday
1590,2018-02-16,2018-02,2018,2018-Q1,Friday
1591,2018-02-17,2018-02,2018,2018-Q1,Saturday
1592,2018-02-18,2018-02,2018,2018-Q1,Sunday
1593,2018-02-19,2018-02,2018,2018-Q1,Monday
1594,2018-02-20,2018-02,2018,2018-Q1,Tuesday
1595,2018-02-21,2018-02,2018,2018-Q1,Wednesday
1596,2018-02-22,2018-02,2018,2018-Q1,Thursday
1597,2018-02-23,2018-02,2018,2018-Q1,Friday
1598,2018-02-24,2018-02,2018,2018-Q1,Saturday
1599,2018-02-25,2018-02,2018,2018-Q1,Sunday
1600,2018-02-26,2018-02,2018,2018-Q1,Monday
1601,2018-02-27,2018-02,2018,2018-Q1,Tuesday
1602,2018-02-28,2018-02,2018,2018-Q1,Wednesday
1603,2018-03-01,2018-03,2018,2018-Q1,Thursday
1604,2018-03-02,2018-03,2018,2018-Q1,Friday
1605,2018-03-03,2018-03,2018,2018-Q1,Saturday
1606,2018-03-04,2018-03,2018,2018-Q1,Sunday
1607,2018-03-05,2018-03,2018,2018-Q1,Monday
1608,2018-03-06,2018-03,2018,2018-Q1,Tuesday
1609,2018-03-07,2018-03,2018,2018-Q1,Wednesday
1610,2018-03-08,2018-03,2018,2018-Q1,Thursday
1611,2018-03-09,2018-03,2018,2018-Q1,Friday
1612,2018-03-10,2018-03,2018,2018-Q1,Saturday
1613,2018-03-11,2018-03,2018,2018-Q1,Sunday
1614,2018-03-12,2018-03,2018,2018-Q1,Monday
1615,2018-03-13,2018-03,2018,2018-Q1,Tuesday
1616,2018-03-14,2018-03,2018,2018-Q1,Wednesday
1617,2018-03-15,2018-03,2018,2018-Q1,Thursday
1618,2018-03-16,2018-03,2018,2018-Q1,Friday
1619,2018-03-17,2018-03,2018,2018-Q1,Saturday
1620,2018-03-18,2018-03,2018,2018-Q1,Sunday
1621,2018-03-19,2018-03,2018,2018-Q1,Monday
1622,2018-03-20,2018-03,2018,2018-Q1,Tuesday
1623,2018-03-21,2018-03,2018,2018-Q1,Wednesday
1624,2018-03-22,2018-03,2018,2018-Q1,Thursday
1625,2018-03-23,2018-03,2018,2018-Q1,Friday
1626,2018-03-24,2018-03,2018,2018-Q1,Saturday
1627,2018-03-25,2018-03,2018,2018-Q1,Sunday
1628,2018-03-26,2018-03,2018,2018-Q1,Monday
1629,2018-03-27,2018-03,2018,2018-Q1,Tuesday
1630,2018-03-28,2018-03,2018,2018-Q1,Wednesday
1631,2018-03-29,2018-03,2018,2018-Q1,Thursday
1632,2018-03-30,2018-03,2018,2018-Q1,Friday
1633,2018-03-31,2018-03,2018,2018-Q1,Saturday
